index,project_name,create_time,project_language,contributor,star,fork,issues,watch,project_commits,code_language,keyword_index,matched_keyword,path_of_first_file_commit,final_change_commit_path,code_granularity_data,code_func_type,number_of_bug_or_vulnerability_all_commit,comments,start_end_line_data,first_loc,final_start_end_line_data,final_loc_add,final_loc_minus,final_change_type,test_code_data,regular_expression_data,number_of_commits,number_of_change_commit_to_first,change_commit_to_first_index,change_commit_to_first_hash,change_commit_to_first_blocks,number_of_all_change_commit,all_change_commit_index,all_change_commit_hash,all_change_commit_blocks,number_of_all_change_fix_commit,real_fixed_commit_number,real_fixed_commit_hash,real_fixed_commit_reason,all_change_fix_commit_index,all_change_fix_commit_hash,all_change_fix_commit_blocks,project_lines,project_locs,project_statements,project_functions,project_classes,project_files,project_density_comments,project_comments,project_duplicated_lines,project_duplicated_blocks,project_duplicated_files,project_duplicated_lines_density,project_vulnerability,project_bugs,project_code_smells,project_sqale_index,project_sqale_debt_ratio,project_complexity_all,project_cognitive_complexity_all,project_complexity_mean_method,project_cognitive_complexity_mean_method,code_lines,code_locs,code_statements,code_functions,code_classes,code_files,code_density_comments,code_comments,code_duplicated_lines,code_duplicated_blocks,code_duplicated_files,code_duplicated_lines_density,code_code_smells,code_sqale_index,code_sqale_debt_ratio,code_complexity_all,code_cognitive_complexity_all,code_complexity_mean_method,code_cognitive_complexity_mean_method,manual_vs_gpt_loc_ratio,manual_vs_gpt_change_commit_ratio,manual_vs_gpt_change_fix_commit_ratio
150.0,winget-script-creator,2023-08-14 16:02:47,Python,,0.0,0.0,0.0,1.0,16.0,Python,1.0,written by chatgpt,winget-script-creator\688a9c99a0f97bfbed1a620b26529189316059dd\src\main.py,winget-script-creator\a11e0048e4c99c0878b9fa5e13c79961aff01a89\src\main.py,file,,4.0,,"[1,31]",31.0,,,,,,,14.0,13.0,"[-2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14]","['ae2afa73f72d43c99d715a81249c036d56fcc4aa', '57fad6519a10d7277428da9d0c6535a87484be07', '06522ac5fa558ae7a062b8ec77b21df51b1d07d2', '851c68dd6186564bc864df79e89f0d4bd502446a', '7cedbdcd3406c81c2f7f0f1a02bcfe4cdebd3fa2', '80951ee08536ef7b10acc368348c031b38652c03', '246d098c7c517c52825ab8594cad1be0f5a93aba', 'c63d16af2f95634ee8a66bb5822c1c1a5d0abea0', '5a6e83e7edd69cf999e38cc146b2ab49fbfc9105', '68068b8db57f18446fec0d590e177746cb65ebcf', '05b8566264aaa5b261f11f5ba765a8749a8a8511', '7caefd760f1f185ab46e82b65a75239c82c05233', 'a11e0048e4c99c0878b9fa5e13c79961aff01a89']","[[{'highest_ratio': 0.999, 'best_match_position': (1, 31)}], [{'highest_ratio': 0.891941391941392, 'best_match_position': (1, 36)}], [{'highest_ratio': 0.5465313028764806, 'best_match_position': (1, 72)}], [{'highest_ratio': 0.5199892675073786, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.5222312045270816, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.5337339524720022, 'best_match_position': (1, 74)}], [{'highest_ratio': 0.4607942973523422, 'best_match_position': (1, 73)}], [{'highest_ratio': 0.4558162755866201, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.45177287379122244, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.4101599247412982, 'best_match_position': (1, 80)}], [{'highest_ratio': 0.44960150023441164, 'best_match_position': (1, 79)}], [{'highest_ratio': 0.19377313302852167, 'best_match_position': (1, 89)}], [{'highest_ratio': 0.1884304551254785, 'best_match_position': (1, 91)}]]",13.0,"[-2, -3, -4, -5, -6, -7, -8, -9, -10, -11, -12, -13, -14]","['ae2afa73f72d43c99d715a81249c036d56fcc4aa', '57fad6519a10d7277428da9d0c6535a87484be07', '06522ac5fa558ae7a062b8ec77b21df51b1d07d2', '851c68dd6186564bc864df79e89f0d4bd502446a', '7cedbdcd3406c81c2f7f0f1a02bcfe4cdebd3fa2', '80951ee08536ef7b10acc368348c031b38652c03', '246d098c7c517c52825ab8594cad1be0f5a93aba', 'c63d16af2f95634ee8a66bb5822c1c1a5d0abea0', '5a6e83e7edd69cf999e38cc146b2ab49fbfc9105', '68068b8db57f18446fec0d590e177746cb65ebcf', '05b8566264aaa5b261f11f5ba765a8749a8a8511', '7caefd760f1f185ab46e82b65a75239c82c05233', 'a11e0048e4c99c0878b9fa5e13c79961aff01a89']","[[{'highest_ratio': 0.999, 'best_match_position': (1, 31)}], [{'highest_ratio': 0.891941391941392, 'best_match_position': (1, 36)}], [{'highest_ratio': 0.5465313028764806, 'best_match_position': (1, 72)}], [{'highest_ratio': 0.5199892675073786, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.5222312045270816, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.5337339524720022, 'best_match_position': (1, 74)}], [{'highest_ratio': 0.4607942973523422, 'best_match_position': (1, 73)}], [{'highest_ratio': 0.4558162755866201, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.45177287379122244, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.4101599247412982, 'best_match_position': (1, 80)}], [{'highest_ratio': 0.44960150023441164, 'best_match_position': (1, 79)}], [{'highest_ratio': 0.19377313302852167, 'best_match_position': (1, 89)}], [{'highest_ratio': 0.1884304551254785, 'best_match_position': (1, 91)}]]",4.0,,,,"[-9, -11, -12, -14]","['c63d16af2f95634ee8a66bb5822c1c1a5d0abea0', '68068b8db57f18446fec0d590e177746cb65ebcf', '05b8566264aaa5b261f11f5ba765a8749a8a8511', 'a11e0048e4c99c0878b9fa5e13c79961aff01a89']","[[{'highest_ratio': 0.4558162755866201, 'best_match_position': (1, 75)}], [{'highest_ratio': 0.4101599247412982, 'best_match_position': (1, 80)}], [{'highest_ratio': 0.44960150023441164, 'best_match_position': (1, 79)}], [{'highest_ratio': 0.1884304551254785, 'best_match_position': (1, 91)}]]",31.0,23.0,21.0,2.0,0.0,1.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.5,3.0,31.0,23.0,21.0,2.0,0.0,1.0,4.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,3.5,3.0,,,
151.0,using_chatgpt_kedro_streamlit_app,2023-02-07 11:10:39,Python,,27.0,6.0,0.0,3.0,24.0,Python,50.0,written by chatgpt,using_chatgpt_kedro_streamlit_app\982dc35d438565ea0bbc75a29ad43c6ffc5224a7\src\crypto_fc\data.py,,method,,2.0,,"[49,54]",6.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1111.0,747.0,462.0,37.0,1.0,12.0,14.5,127.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,80.0,0.4,93.0,82.0,2.51,2.22,7.0,5.0,4.0,1.0,0.0,1.0,16.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,,,
152.0,guarantees-based-mechanistic-interpretability,2024-01-04 11:15:34,Jupyter Notebook,8,2.0,0.0,30.0,3.0,779.0,Python,245.0,written by chatgpt,guarantees-based-mechanistic-interpretability\bc999acd93d093d66fd1b9b1c840a01f71179dd3\gbmi\utils\__init__.py,,statement,,182.0,,"[247,295]",49.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],21730.0,10507.0,5077.0,534.0,67.0,106.0,13.2,1604.0,1166.0,54.0,15.0,5.4,0.0,12.0,330.0,1612.0,0.5,1345.0,1462.0,2.52,2.74,50.0,36.0,24.0,0.0,0.0,1.0,16.3,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16.0,12.0,16.0,,,
153.0,CC2Corpus,2023-04-23 03:27:00,Python,,4.0,0.0,0.0,1.0,8.0,Python,118.0,written by chatgpt,CC2Corpus\bafb3b513475f8434ce2ca697da735df66614bb1\clean\process_wet_file.py,,method,,0.0,,"[116,146]",31.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],817.0,493.0,462.0,25.0,3.0,6.0,28.3,195.0,55.0,2.0,2.0,6.7,0.0,2.0,15.0,94.0,0.6,124.0,162.0,4.96,6.48,32.0,22.0,12.0,1.0,0.0,1.0,24.1,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,,,
154.0,ENSF338lab1,2024-01-26 21:40:34,Python,3,0.0,0.0,0.0,1.0,114.0,Python,1.0,written by chatgpt,ENSF338lab1\e7f8a0c4bfe2bca09fbbaf351d46a46519c86a0e\Lab 1\ex2.3.py,,file,,1.0,,"[1,29]",29.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],287.0,193.0,182.0,11.0,0.0,11.0,16.1,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,54.0,3.36,4.91,29.0,18.0,16.0,1.0,0.0,1.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,4.0,,,
155.0,snapjax,2023-12-12 17:08:31,Python,,0.0,0.0,0.0,1.0,74.0,Python,5.0,written by chatgpt,snapjax\fcafd9fb521fcba1144db4e0f66e2220749e05f4\snapjax\mlops.py,snapjax\a0ab1aba997b94a0f9a0c8a8cf297f1224930364\snapjax\mlops.py,file,,16.0,,"[1,92]",92.0,,,,,,,7.0,6.0,"[-2, -3, -4, -5, -6, -7]","['6e729b1ca8438ab864bd3ddead15657c432adba8', '8a68a924d44a1e2dbdb1fc3385a83446f37915a8', 'c0f32f674f4673a049c3a150f2e0430ecaa6db9c', '2a671927320bb7fa701f63d0e6b3107ab6f4eb21', 'bfc53ebadb04bf296a326012a3d6946a167674cc', 'a0ab1aba997b94a0f9a0c8a8cf297f1224930364']","[[{'highest_ratio': 0.9951876804619827, 'best_match_position': (1, 92)}], [{'highest_ratio': 0.9419981779532342, 'best_match_position': (1, 112)}], [{'highest_ratio': 0.940284934828736, 'best_match_position': (1, 113)}], [{'highest_ratio': 0.7265487762033025, 'best_match_position': (1, 168)}], [{'highest_ratio': 0.7226557949912639, 'best_match_position': (1, 172)}], [{'highest_ratio': 0.7097586088548221, 'best_match_position': (1, 180)}]]",6.0,"[-2, -3, -4, -5, -6, -7]","['6e729b1ca8438ab864bd3ddead15657c432adba8', '8a68a924d44a1e2dbdb1fc3385a83446f37915a8', 'c0f32f674f4673a049c3a150f2e0430ecaa6db9c', '2a671927320bb7fa701f63d0e6b3107ab6f4eb21', 'bfc53ebadb04bf296a326012a3d6946a167674cc', 'a0ab1aba997b94a0f9a0c8a8cf297f1224930364']","[[{'highest_ratio': 0.9951876804619827, 'best_match_position': (1, 92)}], [{'highest_ratio': 0.9419981779532342, 'best_match_position': (1, 112)}], [{'highest_ratio': 0.940284934828736, 'best_match_position': (1, 113)}], [{'highest_ratio': 0.7265487762033025, 'best_match_position': (1, 168)}], [{'highest_ratio': 0.7226557949912639, 'best_match_position': (1, 172)}], [{'highest_ratio': 0.7097586088548221, 'best_match_position': (1, 180)}]]",2.0,,,,"[-6, -7]","['bfc53ebadb04bf296a326012a3d6946a167674cc', 'a0ab1aba997b94a0f9a0c8a8cf297f1224930364']","[[{'highest_ratio': 0.7226557949912639, 'best_match_position': (1, 172)}], [{'highest_ratio': 0.7097586088548221, 'best_match_position': (1, 180)}]]",4372.0,3130.0,1980.0,184.0,23.0,30.0,12.3,441.0,282.0,27.0,3.0,6.5,0.0,0.0,120.0,574.0,0.6,368.0,386.0,2.0,2.1,92.0,57.0,31.0,1.0,0.0,1.0,29.6,24.0,0.0,0.0,0.0,0.0,2.0,13.0,0.8,12.0,18.0,12.0,18.0,,,
157.0,mat276ia-allolib-playground-f23,2023-10-04 18:01:46,C++,11,0.0,1.0,0.0,1.0,368.0,Python,1.0,written by chatgpt,mat276ia-allolib-playground-f23\ce70310aadee54f789cf999e64c2b60b3bf5d26f\tutorials\allolib-f23\get_earthquakes.py,,file,,81.0,,"[1,77]",77.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],77.0,50.0,44.0,3.0,0.0,1.0,23.1,15.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,45.0,3.0,5.0,4.0,1.67,1.33,77.0,50.0,44.0,3.0,0.0,1.0,23.1,15.0,0.0,0.0,0.0,0.0,9.0,45.0,3.0,5.0,4.0,1.67,1.33,,,
158.0,pyamihtml,2023-06-28 20:24:43,HTML,2,5.0,2.0,11.0,3.0,201.0,Python,1426.0,written by chatgpt,pyamihtml\2664d6cf2bff896ca54fe655ae17e324d7570e40\pyamihtmlx\ipcc.py,,method,,10.0,,"[1423,1452]",30.0,,,,,,,23.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],27994.0,18447.0,15364.0,1459.0,141.0,42.0,25.4,6286.0,184.0,4.0,1.0,0.7,4.0,30.0,803.0,4971.0,0.9,3829.0,3693.0,2.62,2.53,31.0,24.0,24.0,1.0,0.0,1.0,20.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,6.0,9.0,,,
159.0,CFK_Delete_Python,2023-12-12 03:20:39,Python,,1.0,0.0,0.0,1.0,43.0,Python,24.0,written by chatgpt,CFK_Delete_Python\007b8d8d2f8c1fd880440c0f95ca19de6f6ba89c\CFKdelete_subprocess.py,CFK_Delete_Python\8f5ef0df4ab0a9af0b7ba178919200819eb18801\CFKdelete_subprocess.py,method,,8.0,,"[30,47]",18.0,,,,,,,19.0,6.0,"[-14, -15, -16, -17, -18, -19]","['41889c520ce10c27eb8a80f7c709640c3dfbfc5e', '8e67decf1d2d1946c95aedf1de0d0e590a01b074', '2e55b47dfba10a7135186512a62a0e3cab935517', '259044b0267efa2cc084aeafcfc6d90c7a75216f', 'a522c35a62d43e8c7b6269aa2d4d6265ecaf79c5', '8f5ef0df4ab0a9af0b7ba178919200819eb18801']","[[{'highest_ratio': 0.9841897233201581, 'best_match_position': (40, 57)}], [{'highest_ratio': 0.9841897233201581, 'best_match_position': (42, 59)}], [{'highest_ratio': 0.9841897233201581, 'best_match_position': (43, 60)}], [{'highest_ratio': 0.9841897233201581, 'best_match_position': (43, 60)}], [{'highest_ratio': 0.9841897233201581, 'best_match_position': (43, 60)}], [{'highest_ratio': 0.06501547987616099, 'best_match_position': (87, 104)}]]",2.0,"[-14, -19]","['41889c520ce10c27eb8a80f7c709640c3dfbfc5e', '8f5ef0df4ab0a9af0b7ba178919200819eb18801']","[[{'highest_ratio': 0.9841897233201581, 'best_match_position': (40, 57)}], [{'highest_ratio': 0.06501547987616099, 'best_match_position': (87, 104)}]]",0.0,,,,[],[],[],159.0,125.0,78.0,7.0,0.0,2.0,13.8,20.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.3,18.0,14.0,2.57,2.0,19.0,14.0,11.0,1.0,0.0,1.0,22.2,4.0,0.0,0.0,0.0,0.0,1.0,6.0,1.4,7.0,7.0,7.0,7.0,,,
,ATM,2022-03-03 09:18:40,Roff,2.0,1.0,1.0,0.0,1.0,119.0,Python,68.0,written by chatgpt,ATM\570384434060755cb12dbbce0da97d11ed60fc53\AM_Gyms\DroneInCorridor.py,ATM\04ac6b7cc5fd3700c792b01abc2acf179860e0b2\AM_Gyms\DroneInCorridor.py,method,,1.0,,"[66,82]",17.0,,,,,,,7.0,5.0,"[-3, -4, -5, -6, -7]","['cfe1a8f4f901bc218763ea7174737313458168bb', '04ac6b7cc5fd3700c792b01abc2acf179860e0b2', 'cf09a3e3af4488c156dbf16443edd34a54f3473d', '505677fa9909a76e2c32c0879170489a06f2bae6', 'e495949cdd03ab31054b8224bf852495cf69afd8']","[[{'highest_ratio': 0.5925619834710744, 'best_match_position': (48, 64)}], [{'highest_ratio': 0.5928984310487201, 'best_match_position': (49, 65)}], [{'highest_ratio': 0.5928984310487201, 'best_match_position': (56, 72)}], [{'highest_ratio': 0.5928984310487201, 'best_match_position': (56, 72)}], [{'highest_ratio': 0.5928984310487201, 'best_match_position': (56, 72)}]]",2.0,"[-3, -4]","['cfe1a8f4f901bc218763ea7174737313458168bb', '04ac6b7cc5fd3700c792b01abc2acf179860e0b2']","[[{'highest_ratio': 0.5925619834710744, 'best_match_position': (48, 64)}], [{'highest_ratio': 0.5928984310487201, 'best_match_position': (49, 65)}]]",2.0,,,,"[-3, -4]","['cfe1a8f4f901bc218763ea7174737313458168bb', '04ac6b7cc5fd3700c792b01abc2acf179860e0b2']","[[{'highest_ratio': 0.5925619834710744, 'best_match_position': (48, 64)}], [{'highest_ratio': 0.5928984310487201, 'best_match_position': (49, 65)}]]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
161.0,tidytuesday,2023-11-13 08:16:23,HTML,,0.0,0.0,0.0,2.0,34.0,Python,2.0,written by chatgpt,tidytuesday\2125bb82f911c62829e8c288e299147dc7218b1d\2023\week-47-nov-2023-r-ladies\analysis\keywords.py,,file,,3.0,,"[1,78]",78.0,,,,,,,1.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],227.0,120.0,105.0,3.0,0.0,5.0,30.2,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,21.0,7.67,7.0,78.0,41.0,36.0,2.0,0.0,1.0,31.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,5.5,4.5,,,
162.0,AEpy,2023-02-22 04:16:13,Mathematica,2,1.0,0.0,0.0,1.0,77.0,Python,12.0,written by chatgpt,AEpy\fcdba58422946ab99a5258a9ee06d7353def7e85\AEpy\mag_reader.py,,method,,4.0,,"[11,46]",36.0,,,,,,,6.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],758.0,522.0,516.0,18.0,2.0,5.0,21.6,144.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,420.0,2.7,59.0,62.0,3.28,3.44,37.0,17.0,17.0,1.0,0.0,1.0,41.4,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,7.0,6.0,,,
164.0,Cascade,2024-01-31 22:44:24,Python,,1.0,0.0,0.0,1.0,29.0,Python,81.0,written by chatgpt,Cascade\92e3d32a8201107c1c75477a20cd4c21592dd182\Analysis\ExperimentSetup.py,Cascade\0edc640e0752c8410c29a0bd867b4f64fcd4c8a2\Analysis\ExperimentSetup.py,method,,15.0,,"[82,115]",34.0,,,,,,,6.0,5.0,"[-2, -3, -4, -5, -6]","['208d64039d0a78fa823ddcd6bd5b52148f57e5e2', 'b51894f05e48ab919dc285a57c5519d6fe71761f', '80fdfdff3e6c714599347b085fc60b1aa95f02e5', '0edc640e0752c8410c29a0bd867b4f64fcd4c8a2', '68236ff5cf99ad9529fea0b378872b0e504caed5']","[[{'highest_ratio': 0.9953917050691244, 'best_match_position': (73, 106)}], [{'highest_ratio': 0.9953917050691244, 'best_match_position': (73, 106)}], [{'highest_ratio': 0.9779837775202781, 'best_match_position': (74, 107)}], [{'highest_ratio': 0.9480483010390339, 'best_match_position': (74, 107)}], [{'highest_ratio': 0.9480483010390339, 'best_match_position': (74, 107)}]]",3.0,"[-2, -4, -5]","['208d64039d0a78fa823ddcd6bd5b52148f57e5e2', '80fdfdff3e6c714599347b085fc60b1aa95f02e5', '0edc640e0752c8410c29a0bd867b4f64fcd4c8a2']","[[{'highest_ratio': 0.9953917050691244, 'best_match_position': (73, 106)}], [{'highest_ratio': 0.9779837775202781, 'best_match_position': (74, 107)}], [{'highest_ratio': 0.9480483010390339, 'best_match_position': (74, 107)}]]",2.0,,,,"[-4, -5]","['80fdfdff3e6c714599347b085fc60b1aa95f02e5', '0edc640e0752c8410c29a0bd867b4f64fcd4c8a2']","[[{'highest_ratio': 0.9779837775202781, 'best_match_position': (74, 107)}], [{'highest_ratio': 0.9480483010390339, 'best_match_position': (74, 107)}]]",3435.0,2379.0,2025.0,213.0,34.0,38.0,13.8,380.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,540.0,0.8,677.0,775.0,3.18,3.64,35.0,19.0,18.0,1.0,0.0,1.0,34.5,10.0,0.0,0.0,0.0,0.0,1.0,6.0,1.1,13.0,16.0,13.0,16.0,,,
165.0,Pygame-Tetris,2024-02-01 22:56:08,Python,,0.0,0.0,0.0,1.0,7.0,Python,725.0,written by chatgpt,Pygame-Tetris\5e3032fc85b2f58ae787a314c5ef6c3f859b273b\Tetris.py,,method,,1.0,,"[726,742]",17.0,,,,,,,2.0,0.0,[],[],[],0.0,[],[],[],0.0,,,,[],[],[],1117.0,108.0,79.0,17.0,4.0,5.0,8.5,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,1.4,23.0,8.0,1.35,0.47,18.0,12.0,10.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,18.0,5.0,4.0,3.0,4.0,3.0,,,
166.0,Deep-Learning-Project,2023-04-11 03:02:29,Jupyter Notebook,4,0.0,0.0,0.0,1.0,184.0,Python,11.0,written by chatgpt,Deep-Learning-Project\993ae1ef77ec317fd8ab7e6686b5e66a3db0fdad\src\trainers\cnn_trainer.py,Deep-Learning-Project\60c63f2bbb002048c8d2a3d078151badc073e744\src\trainers\cnn_trainer.py,file,,24.0,,"[1,249]",249.0,,,,,,,6.0,5.0,"[-2, -3, -4, -5, -6]","['0fecafdd302bfb57581aa5bff7c474749522cf8d', 'df2f5e6b28c5a5b28b8f4e590f575a52bdcf642b', '313478418688473c2255953b7929c6d0234de06b', '3f7178ed850391c6c7624b3291348a75a8bb8085', '60c63f2bbb002048c8d2a3d078151badc073e744']","[[{'highest_ratio': 0.9749065670048052, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.9761858475894246, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.9720116618075801, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.969988344988345, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.9696587212971504, 'best_match_position': (1, 250)}]]",5.0,"[-2, -3, -4, -5, -6]","['0fecafdd302bfb57581aa5bff7c474749522cf8d', 'df2f5e6b28c5a5b28b8f4e590f575a52bdcf642b', '313478418688473c2255953b7929c6d0234de06b', '3f7178ed850391c6c7624b3291348a75a8bb8085', '60c63f2bbb002048c8d2a3d078151badc073e744']","[[{'highest_ratio': 0.9749065670048052, 'best_match_position': (1, 251)}], [{'highest_ratio': 0.9761858475894246, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.9720116618075801, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.969988344988345, 'best_match_position': (1, 250)}], [{'highest_ratio': 0.9696587212971504, 'best_match_position': (1, 250)}]]",1.0,,,,[-6],['60c63f2bbb002048c8d2a3d078151badc073e744'],"[[{'highest_ratio': 0.9696587212971504, 'best_match_position': (1, 250)}]]",2172.0,1099.0,773.0,72.0,20.0,25.0,41.9,793.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,301.0,0.9,139.0,154.0,1.93,2.14,249.0,127.0,92.0,4.0,1.0,1.0,44.1,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.0,2.5,2.25,,,
167.0,OCR-ensemble,2023-04-05 15:32:05,Jupyter Notebook,6,37.0,5.0,0.0,7.0,56.0,Python,41.0,written by chatgpt,OCR-ensemble\95a327b1b3614806e66bff24d867aba443d7766d\ocr_ensemble\proposers\utils.py,OCR-ensemble\031eb3c2fcf244198ef9bd276a666525581de2a2\ocr_ensemble\proposers\utils.py,method,,10.0,,"[39,66]",28.0,,,,,,,4.0,3.0,"[-2, -3, -4]","['260b90a87ce856617bc8458f190fa31f1e0a711f', '7ac7532f4103419c4d62da15a232c081aef44197', '031eb3c2fcf244198ef9bd276a666525581de2a2']","[[{'highest_ratio': 0.9324200913242009, 'best_match_position': (37, 64)}], [{'highest_ratio': 0.9319945230488361, 'best_match_position': (37, 64)}], [{'highest_ratio': 0.9244001810774106, 'best_match_position': (37, 64)}]]",3.0,"[-2, -3, -4]","['260b90a87ce856617bc8458f190fa31f1e0a711f', '7ac7532f4103419c4d62da15a232c081aef44197', '031eb3c2fcf244198ef9bd276a666525581de2a2']","[[{'highest_ratio': 0.9324200913242009, 'best_match_position': (37, 64)}], [{'highest_ratio': 0.9319945230488361, 'best_match_position': (37, 64)}], [{'highest_ratio': 0.9244001810774106, 'best_match_position': (37, 64)}]]",2.0,,,,"[-3, -4]","['7ac7532f4103419c4d62da15a232c081aef44197', '031eb3c2fcf244198ef9bd276a666525581de2a2']","[[{'highest_ratio': 0.9319945230488361, 'best_match_position': (37, 64)}], [{'highest_ratio': 0.9244001810774106, 'best_match_position': (37, 64)}]]",571.0,422.0,342.0,34.0,7.0,16.0,13.5,66.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,86.0,0.7,75.0,61.0,2.21,1.79,29.0,17.0,17.0,1.0,0.0,1.0,26.1,6.0,0.0,0.0,0.0,0.0,1.0,10.0,2.0,1.0,0.0,1.0,0.0,,,
168.0,testelegoocar,2024-02-02 23:23:28,Python,3,0.0,0.0,0.0,1.0,10.0,Python,1.0,written by chatgpt,testelegoocar\2c33ec2b47b4efb17520a1a37b59f36c745077d4\Updated_UI_Code_Latest\UI_Prototype.py,testelegoocar\5efcc205a7e7f89fdc3299cb0079ded4027afe92\Updated_UI_Code_Latest\UI_Prototype.py,file,,0.0,,"[1,136]",136.0,,,,,,,7.0,6.0,"[-2, -3, -4, -5, -6, -7]","['de714c0b79c9cdd649787ca07df26a84d34a3b76', '6f8a614b9b674bdcf5eaf542038d3456d35da77a', '10921b3788d8b4b4e2187d45916eb10c191a8e1f', '515f5106d1939259a4c3c9cc7dd39712acda664e', 'dc2de8880fa48af47f695c6b436abd2456574b33', '5efcc205a7e7f89fdc3299cb0079ded4027afe92']","[[{'highest_ratio': 0.9631746031746031, 'best_match_position': (1, 141)}], [{'highest_ratio': 0.6787631920014812, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.9630726907205587, 'best_match_position': (1, 141)}], [{'highest_ratio': 0.6787003610108303, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.6805671392827356, 'best_match_position': (1, 177)}], [{'highest_ratio': 0.6851851851851852, 'best_match_position': (1, 172)}]]",6.0,"[-2, -3, -4, -5, -6, -7]","['de714c0b79c9cdd649787ca07df26a84d34a3b76', '6f8a614b9b674bdcf5eaf542038d3456d35da77a', '10921b3788d8b4b4e2187d45916eb10c191a8e1f', '515f5106d1939259a4c3c9cc7dd39712acda664e', 'dc2de8880fa48af47f695c6b436abd2456574b33', '5efcc205a7e7f89fdc3299cb0079ded4027afe92']","[[{'highest_ratio': 0.9631746031746031, 'best_match_position': (1, 141)}], [{'highest_ratio': 0.6787631920014812, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.9630726907205587, 'best_match_position': (1, 141)}], [{'highest_ratio': 0.6787003610108303, 'best_match_position': (1, 175)}], [{'highest_ratio': 0.6805671392827356, 'best_match_position': (1, 177)}], [{'highest_ratio': 0.6851851851851852, 'best_match_position': (1, 172)}]]",0.0,,,,[],[],[],440.0,310.0,305.0,19.0,2.0,3.0,19.1,73.0,194.0,4.0,2.0,44.1,0.0,0.0,8.0,48.0,0.5,59.0,119.0,3.11,6.26,136.0,81.0,80.0,9.0,1.0,1.0,27.7,31.0,0.0,0.0,0.0,0.0,3.0,15.0,0.6,18.0,26.0,2.0,2.89,,,
